split;label;text
val;1;halt mal die luft anschnäpfe ich bin nicht generell ausländerfeindlich nur weil ich mal was ablasse aber eins ist auch klar und ich stehe dazu weil ich meine erfahrungen damit gemacht habe ich mag keine männlichen jungen türken davon haben wir einfach zu viele und die machen meistens nur ärgerso und jetzt können sie sich wieder aufregn
train;0;hält sich nicht auch der kleine dealer lutz bachmann gerne dort auf  edit typo
train;1;halte die fresse du arschloch
train;0;halte ich für eine erfindung von meisterhaft am ehesten eine projektion
train;0;halten die händchen der pohlner war mir in der hinsicht noch nie geheuer
train;1;halten sie doch ganz einfach mal die klappe wenn sie schon nicht verstehen können was andere schreiben ist ja fast zum fremdschämen sie linker troll
val;0;halten wir es doch mit rehhagel und herberger die wahrheit liegt auf dem platz und geld schießt keine tore das sind die zutreffenden algorithmen wenn es dann trifft wird sich zeigen
train;1;haltet mal den mund hetzer stephan hebel fr
train;1;halts maul
train;1;halts maul du spasti
train;0;hältst du uns schon wieder dein ausgefranstes pisi vors gesicht bähhhh
train;0;hamburg is schee bunt
train;0;hamburg und der tolle hsv warten auf liebe
train;0;hämisch ist auch der kommentar der die jederzeit primär zu respektierenden und zu berücksichtigenden rechte der opfer ignoriert und philosophische aspekte in den vordergrund stellt
train;0;hammer gehören im besten deutschland aller zeiten verboten dann haben sich alle nur noch lieb
train;0;hammerhart die welt ist voller
train;1;hämpelmänner die ihren lebtag nichts für den deutschen fußball beitragen sollen froh sein überhaupt was zu bekommen ohne rummenigge oder den fcb würde die liga nie soviel geld bekommen für die fernsehrechte davon profitieren diese lappenvereine ja auch oder hat man da auf rummenigge geschimpft die sollten froh sein daß es keine einzelvermarktung bei uns gibt
train;0;hamster hans ist der allerneuste von ihm
train;0;hände waschen abstand halten menschenmassen meiden gesund ernähren viel an die frische luft das hätte vor ein paar jahren wahrscheinlich 25000 grippetote verhindert  desinfizieren desinfizieren desinfizierendas würde jedes jahr 20000 opfer von krankenhauskeimen verhindern  wieviel menschen starben gemeinsam mit coronaviren 50006000
train;0;handwerkerlasst euch um himmels willen nicht den deutschen meisterbrief von den geiern aus brüssel verwässern deutsches handwerk hat noch immer einen goldenen boden und uns zu unserem ansehen in der welt verholfen
train;0;hängen sie sich jetzt am namen des sprechers auf
val;0;hängt auf der erde fest nennt sich aber raumfahrer typischer realitätsverweigerer mit einem weltbild das selbst als simpel zu bezeichnen für ihn selbst zu komplex ist und für andere einfach nur lächerlich
test;0;hans olaf henkel vom afd hat über gutmenschen geschrieben das sind die leute die unter dem anschein des guten anderen menschen aufnötigen dinge zu tun die gar nichts gutes bewirken sondern schaden  gutmenschen sind also was ganz was feines
test;0;hansjoachim ich weise dich darauf hin dass stromdiebstahl strafbar ist
val;1;har har har  die hackfleischmasse in ihrem kopf würde in gold aufgewogen und verkauft zu reichtum bis zum ende unser aller tage ausreichen  nur noch am meckern  gehen sie doch zum ofc sie lümmelchen aus der letzten reihe
test;0;harte drogen verbieten ja wer dagegen verstößt der wird weggesperrt zwei fliegen mit einer klappe
train;0;hartz4empfängern die solche aussagen von sich geben gehört sofort die gesamte unterstützung gestrichen
train;0;hasan ismaik will quälix felix magath zum löwenbändiger ernennen meine liebe schreibende zunft habt ihr mit herrn ismaik gesprochen oder schreibt ihr wieder was um zu zündeln ich lese hier nichts von einem interview mit dem investor ich gehe mal in den keller und suche euer niveau
train;0;hasan ist ein guter bläser
train;1;haschisch  das ende der legende der harmlosigkeit während die länder westeuropas darangehen haschisch und marihuana zu legalisieren gibt es tausende von studien die absolut schockierende wirkungen von cannabis belegen am unglaublichsten daran ist daß diese in der öffentlichkeit fast völlig verschwiegen werden auszeitenschrift
train;0;hass    fussball
train;0;hass und neid sprechen aus deinem kommentar gutes neujahr auch für deine familie
train;0;hassmail  hast du erscheinungen
test;0;hast 50 recht  wer arbeitetbleibt da wer nicht arbeitet und staat geld kostetsollen sich schnell schleichen
train;0;hast dich verlaufen warst vielleicht im rotgrünen jungelcamp
train;0;hast du aus ww ii nichts gelernt
train;0;hast du bemerkt wie dieser artikel umgeschrieben wurde ich wollte diesen entscheidenden satz noch kopieren und zitieren
train;0;hast du beweise für deine behauptungen
train;0;hast du blähungen bruder das ist  die luft des bösen
train;0;hast du das eingesehen dein kommentar war doch sblödselbsterkenntnis ist der 1weg zur heilungist nicht böse gemeint
train;0;hast du das interview gelesen über das jetzt eine woche lügen verbreitet werden
train;0;hast du denn so viel zu klagen
train;0;hast du dir das video endlich angesehen
train;0;hast du eigenlichn job oder schreibst du den ganzen tag nur kommentare
train;1;hast du eigentlich nichts anderes zutun als tag und nacht hier abzuhängen ich weiß in dem alter noch hotel mama aber trotzdem
train;0;hast du eigentlich noch was anderes drauf als immer wieder deine unzurechnungsfähigenddrler bist ein armer mensch hast immer noch nicht mitbekommen das es die schon lange nicht mehr gibt bist eine wirklich traurige figur mit einem einzigen argument was keines ist  so führt man keine diskussion
val;1;hast du eigentlich schon mal über eine therapie nachgedacht unfassbar was du tagtäglich für einen intelligenzbefreiten mist von dir gibst
train;0;hast du ein glück das dumme kommentare nicht strafbar sind du würdest nur noch zahlen eine belehrung und das ändern des tickets sowas geht nämlich auch hätten es auch getan
train;0;hast du ein problem
train;0;hast du eine ahnung was man hunden alles antrainieren kann
train;0;hast du einen großen leitzlocher da liegen oder was
train;0;hast du es gelesen hartl der mensch lernt nie aus sapralot da hat er recht
train;1;hast du es schon mal mit der abendschule versucht die vhs bietet speziell für leute wie dich kurse an
test;0;hast du etwa meinen kommentar entfernen lassen
train;0;hast du gar nicht erst bekommen pixxnexxke
train;0;hast du schon ohrenschmwerzen was quält dich
train;0;hast du wieder zu lange in dein spieglein geschaut mhhhhh
train;0;hast du wirklich nicht mitbekommen daß die aktuellen impfstoffe keinen vollständigen schutz bieten und daß alte menschen besonders gefährdet sind
train;0;hast glück daß heut dein sächsischer landsmann moderiert und seine eigene nettiquette dabei hat
train;0;hast gut angefangen und dann als bettvorleger gelandet
train;1;hast in der schule wohl auch schon immer alles petzen müssen wenn die  großen was gesagt haben was dem kleinen möchtegern nicht gepasst hat du  loser  svronerl
train;0;hast ja nicht unrecht und ich wuenschte ich koennte alles etwas rosiger sehen alleine der glaube fehlt mir na klar wuerde ich mich ueber einen sieg freuen aber ein hurra ist dann nicht angebrachtdie rueckrunde wird sehr hart
train;1;hast recht das sind ja alles studierte unternehmensleiter exprofis münchhausens und was weis ich noch alles von denen kann man nichts anderes erwarten als schlaue sprüche
test;0;hast schon recht aber gegen a bissal weniger spannung hätti jetzt a nix
train;0;hast sie nicht mehr alle
train;1;hast wohl deine wxxxxvorlage verloren
train;0;hast wohl vergessen die migranten zu erwähnen die liegen überproportional auf der intensiv aber darf man gegen die auch hetzen
train;0;hat aber genau diese unsinnige entlassung aus der abschiebehaft als panne definiert und zugegeben dass da etwas schief gelaufen war
train;1;hat das eigentlich einen grund warum du immer 2mal kommentierst  vielleicht ein alzheimerpatient oder fallen dir die ganz guten witze erst durch blättern im witzebuch von 1945 ein  wahrscheinlich nur einfach zu geistig beschränkt um den editknopf zu benutzendafür kannste ja auch doppelt likes kassieren das passt natürlich zu deinem geltungsbedürfnis
train;1;hat das merkel langeweile gibt es für das merkel in deutschland nichts zu tun hat das merkel ihren ersten wohnsitz in paris wer braucht eigentlich noch das merkel
train;0;hat das noch etwas mit objektiven gesundheitsschutz der bevölkerung zu tun wenn die deutsche politik offiziellen türkischen angaben glaubt die pflicht zum test kommt viel zu spät viele urlauber sind aus risikogebieten wieder zurück das ende der schulferien kommt nicht überraschend und ein test reicht nicht und schon gar nicht ohne kurzquarantäne
train;0;hat deine rakete hyperantrieb
train;0;hat denen überhaupt schon mal jemand geantwortet
train;0;hat der aktivist etwa kein recht auf sorgen so geht man vielleicht mit sklaven um wie sie das hier schreiben
train;0;hat der bürgermeister hier persönlich geschrieben ich lese hier einen bericht von herrn göpfert   die umfangreiche weihnachtsbotschaft von herrn becker findet man hier
train;0;hat der dosenklub eigentlich ein einziges spiel gewonnen nachdem du ihn zum neuen meister ausgerufen hast
test;0;hat der kahn sich selber beschrieben sind seine wunden nooch präsent dass er vom klinsman aussortiert worden ist ²²sollt²² hätte aber ist gelaber uh ist kein fähnchen im wind bei dir ist seit 3 jahren schluss mit lustig vor wut auf den pg zerfressen grausam wie man so über einen trainer hergezogen ist der verein hat alles richtig gemacht  ihn zu verpflichten und jetzt ist halt der carlo dran ist es verboten sich bei anderen vereinen spieler auszusuchen macht man ja hier genauso
train;0;hat der maulheld letzte woche nicht erst das testen von geimpften personen eingestellt der söder ist nur noch planlos folgt keiner logik mehr und wirkt panisch zeit zu gehen
train;0;hat dich die geräuschkulisse der 23 sonnenhof grossasbach fans mal wieder verwirrt
train;1;hat dich keiner gezwungen kein beamter zu werden aber meist ist es der blanke neid von menschen zu du dumm waren in den öd zu gehen wenn es die beamten so toll haben dann werd halt einer
train;0;hat die keinen putzjob in la
test;1;hat die mutter denn nicht in der hauptschule gerlent dass es verboten ist kleinkinder auf den boden zu werfen na jetzt wird sie ausrteichend zeit bekommen um in aller ruhe den versäumten lernstoff nachzuholen
train;0;hat die sportbild also gemunkelt anscheinend und offenbar man muss ribery nicht vergleichen und man muss auch nicht alles schlecht reden auch er hat eine chance hier und man kann davon ausgehen dass er sie nutzen wird erste urteilen wenn man ihn hat spielen sehen
train;1;hat die tz das jetzt auch wirklich konsequent durch gezogen auch die berichterstattung über kiew auf volksdümmelndes bairisch
train;1;hat die tz immer noch nicht gemerkt dass das nazipropaganda ist ihr seids doch sonst auch nicht so dumm in der redaktion
train;0;hat dieser franke in deutschland etwa etwas zu bestimmen im bierzelt vielleicht
val;0;hat doch im frühjahr mit den grenzen geklappt
train;0;hat doch letztes jahr bei tausenden pakistanis auch ohne visum geklappt und die sind sogar über griechenland bis nach deutschland ohne visum gereist
train;1;hat eine schwangere frau zu hause und vergnügt sich mit einer minderjährigen nu übung macht den meister die wikingergene müssen verbreitet werden
train;0;hat er das sah mir eher danach aus das er mal wieder zu spät kam und der gegner schlicht den ball übers tor gebolzt hat zu sehen wie viele bälle der da reihenweise verliert ist einfach unerträglich
train;1;hat er das wirklich so gesagt habs nicht überprüft aber so einen ähnlichen spruch hatten wir schon malarbeit macht frei wie brunsbislblöd ist der söder eigentlich
test;0;hat er diesmal wieder seinen tenisschläger geschrotetdiesen typen sollte man erst einmal benehmen beibringen
train;0;hat er ja wie dixie dörner aad de mos und felix magath in die riege einzigartiger werder legenden als trainer reiht er sich nahtlos ein
train;0;hat er keine freischankfläche
train;0;hat er nicht 11 spieler spielt er nicht 11 gegen 11siehe weigl in dortmundbei fröhlich war nicht mal stammspieler denke es ist seine spielweisetaktik bei fröhlichimmer abwartenhinten dichtvorne nichtsdenke angriff ist die beste verteidigung angsthasenfußball die spieler laufen erst wenn der ball gespielt istwirkt wie alles zufallkeiner weis wo und wie sich der andere bewegt nichts einstudiert kein plan
val;0;hat er nicht das ist ja das problem
train;0;hat er nur gezielt oder auch geschossen
val;0;hat er recht der klopp einem alten bald ausgemusterten trainer kann man nicht so unforsch mit jugendlichem esprit angehen  an der entschuldigung erkennt man den einwandfreien charakter des dortmunder trainers ein uli höness hätte das nie getan das würde gegen seine orientierung sprechen egomane der er ist sieht er selbst den papst nur aus der perspektive des herrn vaterunser vom tegernsee
train;1;hat er richtig saftig in die geldscheinausgabe geschissen
train;0;hat gerade den rückstand verhindert juno ganz schlechte ecke
test;0;hat halt nicht jeder eine schwarzgeldkasse zur verfügung ist eine charakterfrage verstehst schon oder
train;0;hat heut das ossigschwerl wieder löschdienst weil harmlose kommentare gelöscht werden
train;1;hat irgendwer nach ner mülltonne gerufen weil du mit dem deckel schepperst
train;0;hat ja keiner gesagt das du dir die spiele ansehen sollst
train;0;hat jemand die ähm gezählt ich habe bei 6 aufgehört der stand da wieder wie ein hingeschissenes fragezeichen was nicht abgeholt wird schön daß bambi alles richtig gemacht hat das kann nicht jeder von sich behaupten das leben zieht an einem vorbei wie gut daß auch ich alles richtig gemacht habe
val;0;hat könig otto nicht nochmal 3 jahre lust der lattek hat es ja damals in dortmund auch mal kurz gemacht
train;0;hat leider nichts mit dem thema zu tun aber ihre kruden gedanken kann man halt auch nicht verstehen wahrscheinlich antworten sie jetzt mit noch wirreren dingen
train;0;hat man das jetzt so zu verstehen dass sie aus erfahrung spricht hingehen fragen
train;0;hat man den vater mal gefragt wo er sonntag morgen zwischen 4 und 7 war nur mal so
train;0;hat man doch die pegidioten durften doch demonstrieren aber das dürfen die anderen auch und wenn das viel mehr sind dann haben die 200 eben pech gehabt das ist doch die demokratie die ihr in eurer sache als nicht vorhanden seht
train;0;hat man psychosven ermittelt
train;0;hat mein zahnarzt auch gesagt und dann kam die rechnung
train;1;hat mir letzte woche einer von der npd genau so dargestellt schob dann noch nach dass die salafisten nur den anfang machen
train;0;hat niemand gesagt alleine die headline des artikels hat das gesagt und das wissen sie genau
train;0;hat onkel erdowahn für deutsche milliarden etwa keine gegenleistung erbracht nein
train;0;hat sammer dann wenigstens den rasierer verzollt wenn der fcb tross aus den usa zurück kommt wird der zoll wohl genau hinsehen
train;0;hat sich da der kühnert als grüner geoutet die würden doch auch gerne enteignen
test;0;hat sich der fernfahrer der fahrlässigen tötung schuldig gemacht  eine schwer zu beantwortende frage
train;0;hat sich schon abgeschafft
train;0;hat sie den putz gewechselt
train;0;hat sie denn hier beim bahnhofswinken und teddybärwerfen keinen abgekriegt
train;0;hat uns leider verlassen müssen
train;0;hat wohl dumpf geahnt wie die machtverhältnisse so liegen und romantik heute eine maskuline endung hat
train;0;hat wohl ne runde viagra spendiert bekommen  weg mit dem gelumpe ausnahme natürlich für wirklich ernste fälle
train;0;hats doch bleddaherren
val;0;hatschi
train;0;hatt gitte irgendwie erwähnt dass sie auf den fc bayern steht was soll also dieser zusammenhang manche hier leiden wohl an verfolgungswahn diese schmiererei kotzen auch mich an  und ja ich hab keine rote brille auf geh aus dem haus und sehe ebenfalls dass den 60 schmierfinken nichts heilig ist
train;0;hätte bvb ihre torchancen genutzt wären es ja 56 geworden
train;0;hatte das nicht die daisy übernommen
val;0;hätte er mit ffp2maske manipulieren dürfen
train;0;hätte es ein öffentliches kandidatenauswahlverfahren gegeben dann hätte es die möglichkeit gegeben steinmeier vor dem hintergrund seiner kandidatur für den bundespräsidenten damit zu konfrontieren
train;0;hätte ich auch gelöscht
train;0;hatte ich auch mal überlegt aber da muss man bei mir zuviel umbauen reich bleiben bedeutet eben auch die kohle zusammenhalten  schwimmen kann ich ja auch in meinen waldsee manchmal nehme ich die wasserpistole mit und ziele auf die meine tierchen und spritze sie nass das gefällt denen auch noch
train;0;hätte ich einen garten gäbe es da kein unkrautbeet brösel hatte ich heute mittag süße brösel mit mohn in butter langsam geröstet mit viel flüssiger butter über leicht angebratene schupfnudeln verteilt und ein paar spalten vom pfirsich  aus der dose köstlich
train;0;hatte immer schon den verdacht das sich viele damen für ihre hilfsbereitschaft auf diese weise bezahlen lassen die flüchtlinge werden doch zum großteil von damen ab einem gewissen alter mit offenen armen empfangen ist doch beiden geholfen
train;0;hatte ja ein hirn
train;0;hätte man berlin ganz den russen überlassen wäre den leuten im richtigem deutschland viel leid erspart geblieben
train;0;hätte man früher durch gelüftetheute großeinsatz im dummland
train;1;hätte mich ja gewundert wenn dieser kranke kommentar nicht erschienen wäre welche art psychischer erkrankung genau dahinter steckt ist mir noch nicht ganz klar  womöglich mehrere und mit sicherheit unheilbar naja zu guter letzt wird auch aus dompteur nur würmerfutter
train;0;hatte nachmittags eine flasche raki gekauft und befürchte dass es özcan und ebru merken wenn ich sie mit wasser auffülle
train;0;hatte selbigen gedanken der sollte vorsorglich auch cduler spdler csuler und fdpler auch verbieten denn daher kommen die meisten afd politiker
train;1;hätte sie das auch bloß bei den migranten gemacht
test;0;hätte sie dieses schicksal ereilt würde ich heute vielleicht eine andere position vertreten aber so ist nun einmal der lauf der dinge
val;0;hatte sie nicht verhütet
train;0;hatte so ein ähnliches erlebnis beim schönheitschirurgen eine hübsche brünette war mit ihrem akörbchen unglücklich sie wollte ein ckörbchen sie hatte aber 2500 euro zu wenig im geldbeutel ich hab ihr spontan ausgeholfen was hat die dann gestaunt als sie mit einem doppeld wieder herauskam
val;0;hatte udo schulden
val;1;hätte uns das gewitter doch nur von dir und deinen  primitiven und asozialen genossen erlöst
train;0;hatten sie verstopfung  ertl  daß sie nun ihren durchfall in dem forum veröffentlichen  auch für wohnsitzlose findet sich überall ein toi toi  gute besserung
train;0;hatten wir schon mehrmals hier von dir
train;0;hatten wir uns nicht darauf geeinigt daß sie die sache mit der rabulistik sein lassen wollten
val;0;hättest du gerne gell
test;1;hau ab zu deinen kinderschändern
train;1;hau einfach ab du verlogenes stück redet von den kindern die unsere zukunft sind und holt  fremde rein abschaum bist du
test;0;hau endlich ab du nervensäge fanm seit einen jahrzehnt nervst du alle im forum
train;1;hau mir doch mit der scheisse ab ich kann den schmarrn nicht mehr ertragen bürgerinnen und bürger wählerinnen und wähler wie sieht es eigentlich mit depp und deppinnen aus is das so korrekt formuliert
test;1;haupsache das rote pack kann andere verein schwächen mein tip die sollen doch gleich eine fc bayern bundesliga gründen da können sie im spiegel gegen sich selber spielen
test;0;hauptsach bei jedem 15 jährigen draufhaun
train;1;hauptsach der ude hat sei multikulturelles weltoffenes münchen  gan z so wie er es will die münchner san dabei vollkommen wurscht
train;1;hauptsache billig solcher pfusch kommt mit den billigen fachkräften dabei raus und es kontrolliert ja auch niemand mehr was so stürmisch war es nun auch nicht
train;0;hauptsache billigarbeiter aus dem ausland in der produktion beschäftigen
test;1;hauptsache der macht endlich bald die fliege und verschwindet wieder aus den reportagen billiger artikel mich nervt einfach nur seine unsympathische visage mit der man sogar bei ro24 nicht mal verschont bleibtansonsten ist mir der typ piepegal sogar ob er corona hat oder nicht
train;0;hauptsache die blauen finden für alles einen schuldigen und nur sie selbst sind nie schuld
test;0;hauptsache die hungernden werden geimpft
train;0;hauptsache es gibt nichts wichtigeres  aber in raubling wird die hütte angesteckt  ausversehen natürlich jetzt sind sie alle in einer mega hütte in aschau mit top weko möbeln  und marmor natürlich 1 bezug im weisbräu  was will der deutsche steuerzahler mehr
train;0;hauptsache ich kann mir den bauch mit schweinebraten voll schlagen prost oans zwoa gsuffa
test;0;hauptsache ist doch dass irgendwas dasteht inhalte interessieren die schon lange nicht mehr
train;0;hauptsache jeder kann sich ausleben hier ist doch toll was man sich in unserem land alles erlauben darf gibt bestimmt wieder leute die finden diese aktion sogar gut oder witzig supertraurig
val;0;hauptsache le pen voll abgekackt
test;0;hauptsache mal was gesagt stimmt aber leider alles nicht meister kann übrigens jeder werden
train;1;hauptsache meinte hassmeiermarion wohl nicht wahr
train;0;hauptsache mitlabern was
train;0;hauptsache punkte wie ist erstmal egal vermeintliche fortschritte wollen baumann und skripnik auch bei den ganzen niederlagen stets gesehen haben lol
train;0;hauptsache seehofers verstand ist zu hause
train;0;hauptsächlich gestört hat mich tatsächlich ihre lüge vor der abstimmung um ihren vorstandsposten die lüge in sachen schwer verletztem wertvollen btabgeordneten das war billig aber heut darf sie sicher ran an ein pöstchen zumindest in 2 reihe  hast du die kritische frage aus der basis ihres eigenen bundeslandes verfolgt hammerhart
train;0;hausmeier ist ihren kommentar nicht wert
train;0;hausmeierlogik
test;0;haustierkamele  2liga ägypten blablabla usw  du wiederholst dich nobody
train;0;hbvvhj
train;1;hdf du hs
train;0;he die haben doch noch  erdgas und öl und gold
train;0;hebbt wie kreischt hebbt wie lachtder siggi hat nen witz gemacht
train;0;hecke makes me sic d
train;1;hecke mal wieder ne saublöde frage du kannst ja nicht mal richtig provozieren du kannst deine frage doch am allerbesten beantworten weil ka wie du immer betonst saudumm überfordert ist und außerdem absolut vom geschäft keine ahnung hat also insgesamt nach deiner permanenten schreibe einfach unfähig ist allerdings halt nur nach deiner unbedeutenden meinung
train;1;hecke und experte   selten so gelacht
test;1;heckenschreck agiert wieder in seiner primitivsten stufe so wie wir ihn kennen und lieben
train;0;heckenschreck hat überhaupt nichts mit dem forennazi am hut seit dem ich hier user bin ist er mir nie negativ im sinne von beleidigungen oder rechten parolen aufgefallen
train;0;heckenschreck lebt nicht in deutschland er lebt in detroit
val;0;heeheheheehhe ihr sads no bleeda oise dengt hob  hihihihihi
test;1;heftig auf den bildern zum verlinkten artikel könnte man meinen die deutschen polizisten befänden sich in einem beliebigen osteuropäischem land angesichts der sprachbarrieren sollten die mal langsam rumänische polizisten hier anstellen oder vielleicht doch die herrschaften mal darauf hinweisen in welchem land sie sich eigentlich befinden das ist ja vollkommen aus dem ruder gelaufen hurra deutschland
train;0;hehe der is gut
train;0;hehe made my day
val;1;hehehe gute frage eben dafür das maul zu halten
train;1;hei ivanka schau mal in die zentralafrikanische republik oder kongo oder so zuerst brauchst du kindersoldatinnen dann kannste den clan weiterführen
train;0;heid is kartoffedog
train;0;heid is mir sogor der last minute sieg der rodn wurscht
test;0;heil hildmann  so einen tyxpen nenne ich allerdings nicht durchgeknallt sondern gemeingefährlich  bleibt zu hoffen dass der internationale haftbefehl bald ausgestellt ist und der kerl keinen fuß mehr außerhalb von erdogans faschistenparadies zu setzen wagt
train;0;heimspiel ohne zuschauer wie bei den blauen da müßten wir uns eure planen ausleihen
train;0;heimvorteil gibt es natürlich aber derbys haben eigene gesetze und hamburg wird kämpferisch stark dagegenhalten  und ein hunt in spiellaune das wird interessant zu verfolgen sein ob und was der reißt im derby
train;0;heißt das er verwindet endlich aus bremen
train;0;heißt du nicht horst  und für die redaktion
train;0;heist du schneckschleck
train;0;helium oder doch eher die bar celona egal hauptsache italien
train;0;hellena fisher ist seit 1932 uhr schwanger
test;1;hello heeeelpphow can i withdraw coins  my eth address 0x9f33aaae56296426a37738da8bdabbcc482bf8e5   fb901c1959d3307f2f35ba112e663252cf59cea52acd79388dc40374aefacd21
train;1;hello help me exchange tokens  ether wallet 0x9cc1cdcd2a319231c2b5a94bb8d9fa99d4481f9b  f40275dc750259c99c196d41fcbb23798d31268b678647e2959dceb32cfe1ebb
train;0;hello how can i exchange coins  my ether wallet 0x6625c3816fbb0f84c47941224c4d9ea9f1232498  9d3266d8b5d2c0116c263c0ca17a2c966d617cc4ff74949a26b5f2a2793b980f thanks
train;0;hello how can i swape coins  my eth key address 0xbd7fa3d8c917b3c2eedfc3cb68d3214ff6d15d29  40e20fa7598536e7832d918327804d19e38eb50b0f703bc599690003baccdaaf
train;1;hello i am looking for a man who is mature and has leadership personality he is nice and kind smiling person and familyoriented for more info come to my profile
train;0;hello i want to find my man the one i can trust and depend on who will support and just love me for who i am and he will get all of me in return i am looking for a feeling of love and happiness if i meet such man in real life i will love him forever you can check my profile
train;0;hello it is important for me that my man has serious intentions and he is not here just for fun he must be responsible and balanced with an accurate vision of his life and goals that he is confidently pursuing of course i want to feel care and warmth to goof around with and in the evenings dissolve in his arms you can check my profile
train;1;hello looking for a longterm relationship with a man who has a good sense of humor smart and has a good heart who will be with me in good or bad times someone honest come into my profile
train;0;hellseher gynäkologe prostitutionsfachmann    alles da  das hebt das inhaltliche niveau dieser diskussionen ins spektakuläre  ahja dich als  löschmeister hab ich noch vergessen
train;0;helmmafia
train;0;henrikh mkhitaryan heißt der
val;0;her klaucke sie sollten zur bunten gehen
train;0;herdenimmunität wie soll das gehen
train;0;herr achill sie kennen sich mit geld aus ich dachte bisher sie könnten nur in flaschenpfand rechnen jetzt haben sie mich positiv überrascht einen applaus für den lebemann achill
train;0;herr biroth können sie bitte ihre kleinkriege mit kommentatoren unterlassen und bei der sache bleiben danke
test;0;herr eintopf kennen sie das grundgesetz die würde des menschen ist unantastbar menschen als schrott zu bezeichnen ist eine frechheit sie sollten sich schämen ihre sozialleistungen bekommen sie aber schon regelmäßig in hamm wer das recht für sich in anspruch nimmt sollte das recht anderer menschen auch achten schämen sie sich
train;0;herr frickes hat nur vergessen sein ironie schild hochzuhalten und schon gehen alle davon aus dass er es ernst meint omg
train;0;herr g sollte sich lieber um die probleme grossbritaniens kümmern
train;1;herr gott dieses linke ges ocks ist so dämlich dass es schmerzt merken die eigentlich nicht dass sie nur störfaktor in allen bereichen unseres gesellschaftlichen zusammenlebens sind
test;0;herr herl wird sich noch schämen für jeden satz harmloser pieks herr herl sollte sich mal verkleiden als who mitarbeiter und die instruktionen  erhalten wo es lang geht von bill gates und dann bemerken ä gesundheit geht doch anders als medikamente zu nehmen die bill verursacht und gleichzeitig daran verdient manche bei der fr kennen sich sogar aus herl muss auf keine demo gehen er muss zur who
train;0;herr ja würden sie bitte zur seite treten ich bin die realität und muss hier durch
train;0;herr lindner und herr laschet  beste beispiele für die richtigkeit des peter prinzips
train;0;herr professor warum haben sie nicht früher die reißleine gezogen die geister die man rief wird man nicht mehr los das desaster auf dem letzten parteitag ist für viele afdwähler ein schlag ins gesicht das haben sie sicher nicht gewählt denn sie knüpften hoffnungen daran die zerstört wurden
train;0;herr rummenigge die wahrheit ist halt sehr schmerzhaft dafür stehen sie voll hinter den antikicker müller
train;1;herr schäuble diedumpfbackenwerden es ihrer verräterpartei 2017 so richtig zeigenirgent wann mus es der deutsche michl schecken das er von ihrer und von den anderen so demokratischen hanseln nur noch verarscht wirdwie sie alle auf den hiesigen an herumtrampeln und auspressen kann und darf nicht mehr hingenommen werden
train;0;herr schmidt sie können uns das größte geschenk machen indem sie einfach von selbst kündigen
train;1;herr seehofer als gebürtiger bayer schäme ich mich für sie
train;0;herr seehofer dürfte osteoporose haben haben sehr viele menschen ab einem gewissen alter diese krankheit verschlimmert sich eigentlich auch immer mehr je weiter sie fortschreitet
train;0;herr söder geht gar nichtso einen aroganten und besser wisser will keiner ohne beide würde es besser aussehen
train;0;herr ude warum muss ich immer koffern
train;0;herrchen hält ein leckerli hin und das hündchen kommt angedackelt ein kommentar so vorhersehbar wie der gezeitenwechsel
train;0;herrlich das ergebnis der umfrage von 2020 dass grünenwähler zwar am meisten fliegen dabei aber mit großem abstand das schlechteste gewissen haben
train;1;herrlich hausmeier sie bestätigen wirklich jeden vorwurf sofort sie luftpumpe
val;0;herrlich wie hier tatsachen verdreht werden ich sehe die muslime als gefährdung für unsere gesundheit leib und leben
test;0;herrn krieger nicht zu vergessen
train;0;herrsching ist noch zu nah ich geh nach salzburg
train;0;hertha köln  diese mannschaften werden von guten trainern zu ungeahnten höheflügen geführt wenn man mal bedenkt dass wir sogar gegen augsburg abstinken von mainz und co mal ganz zu schweigen  wahnsinn was hier an der weser rumgemurkst wird mit 25 millionen budget  kannste echt verzweifeln
train;0;herzlichen dank für die moralische unterstützung und dafür dass du hier kein triumphgeheule abziehst aber ich befürchte dass der hsv unter labbadia tatsächlich deutlich stabiler geworden ist zumal hunt sicher beweisen will wie falsch es war ihn nicht zurück zu holen
train;0;herzlichen glückwunsch den löwen zum auszug ich bezweifle dass die stadt münchen euch salz und brot zum einzug schenken wird es werden wohl eher schöne auflagen mit strafenkatalog für die randalierer sein bitte den rasen im gws gut behandeln da unsere roten damen dort bundesliga spielen und nicht bolzen wollen
val;0;herzlichen glückwunsch herr buhrow sie sind ja jeden cent ihrer 395000 jahregage wert insbesondere bei solchen spezialisten als diskussionsteilnehmer toll wenn sie sowie ihre kollegen nicht so unverschämt absahnen würden bräuchte man keine erhöhung der fernsehgebühren das ardprogramm ist ja schon unter aller sau
train;0;herzog war schon als spieler eher der ruhige typ ich weiss nicht ob der als trainer mal tacheles reden kann mir persönlich einfach zu brav
train;0;hessenschau und andere presseartikel geben weitergehende auskunft der zusammenhänge der mann erklärte türkischer staatsangehöriger zu sein die frau sei aus rumänien nach deutschland gekommen zwischen beiden habe eine beziehung bestanden sagte der mann seine frau habe davon erfahren er sei deswegen unter druck gesetzt wordenhessenschau 19917
train;1;hetze eindeutig ein  hassbeitrag
